date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-12-17,3.86,3.93,3.91,3.77,91074.61,0.03,0.77,3.916,4.019,4.056,77505.8,119256.21,138330.02,1.19
2020-12-16,3.95,3.97,3.88,3.86,62850.1,-0.08,-2.02,3.928,4.043,4.06,75565.88,126109.81,137287.1,0.82
2020-12-15,3.93,3.98,3.96,3.9,61157.16,0.02,0.51,3.954,4.075,4.067,87039.06,143116.76,138267.56,0.8
2020-12-14,3.89,3.95,3.94,3.86,54020.55,0.05,1.28,3.984,4.088,4.07,106776.37,147405.05,141144.42,0.7
2020-12-11,3.97,3.99,3.89,3.84,118426.6,-0.08,-2.02,4.044,4.102,4.076,124455.26,155248.59,143692.17,1.54
2020-12-10,4.0,4.03,3.97,3.95,81375.0,-0.04,-1.0,4.122,4.129,4.081,161006.62,160290.54,140666.24,1.06
2020-12-09,4.1,4.14,4.01,4.0,120216.0,-0.1,-2.43,4.158,4.142,4.082,176653.73,170170.48,139914.79,1.57
2020-12-08,4.22,4.24,4.11,4.1,159843.7,-0.13,-3.07,4.196,4.151,4.079,199194.47,185406.54,137770.28,2.08
2020-12-07,4.27,4.28,4.24,4.2,142415.0,-0.04,-0.94,4.192,4.144,4.074,188033.73,180647.74,135831.1,1.85
2020-12-04,4.18,4.32,4.28,4.14,301183.38,0.13,3.13,4.16,4.123,4.065,186041.93,179011.52,136982.34,3.92
2020-12-03,4.25,4.25,4.15,4.14,159610.59,-0.05,-1.19,4.136,4.093,4.05,159574.45,157403.84,127588.83,2.08
2020-12-02,4.09,4.23,4.2,4.06,232919.66,0.11,2.69,4.126,4.077,4.044,163687.22,148464.4,127234.73,3.03
2020-12-01,4.06,4.11,4.09,4.04,104040.0,0.01,0.24,4.106,4.058,4.03,171618.62,133418.35,121367.36,1.35
2020-11-30,4.16,4.16,4.08,4.07,132456.0,-0.08,-1.92,4.096,4.052,4.024,173261.75,134883.8,122275.9,1.72
2020-11-27,4.08,4.16,4.16,4.07,168846.02,0.06,1.46,4.086,4.05,4.011,171981.11,132135.75,120965.07,2.2
2020-11-26,4.1,4.12,4.1,4.03,180174.41,0.0,0.0,4.05,4.032,3.996,155233.22,121041.95,120987.37,2.35
2020-11-25,4.05,4.22,4.1,4.02,272576.66,0.06,1.49,4.028,4.021,3.993,133241.57,109659.11,115908.32,3.55
2020-11-24,4.02,4.08,4.04,4.0,112255.64,0.01,0.25,4.01,4.006,3.993,95218.09,90134.01,106749.89,1.46
2020-11-23,3.97,4.05,4.03,3.94,126052.83,0.05,1.26,4.008,4.003,3.997,96505.85,91014.46,104668.75,1.64
2020-11-20,3.98,4.0,3.98,3.95,85106.54,-0.01,-0.25,4.014,4.007,4.0,92290.39,94953.16,102085.96,1.11
2020-11-19,4.0,4.01,3.99,3.97,70216.19,-0.02,-0.5,4.014,4.007,4.007,86850.68,97773.83,103358.76,0.91
2020-11-18,4.01,4.05,4.01,3.99,82459.24,-0.02,-0.5,4.014,4.01,4.018,86076.64,106005.06,104316.86,1.07
2020-11-17,4.06,4.07,4.03,3.95,118694.43,-0.03,-0.74,4.002,4.001,4.029,85049.94,109316.37,107120.76,1.55
2020-11-16,4.0,4.06,4.06,3.96,104975.54,0.08,2.01,3.998,3.995,4.045,85523.08,109668.01,109007.47,1.37
2020-11-13,3.97,3.98,3.98,3.92,57908.0,-0.01,-0.25,4.0,3.972,4.059,97615.93,109794.39,117168.87,0.75
2020-11-12,3.97,4.02,3.99,3.94,66346.0,0.04,1.01,4.0,3.96,4.07,108696.98,120932.79,118826.55,0.86
2020-11-11,3.99,4.01,3.95,3.95,77325.72,-0.06,-1.5,4.006,3.965,4.078,125933.47,122157.54,120521.46,1.01
2020-11-10,4.08,4.08,4.01,3.97,121060.13,-0.06,-1.47,4.0,3.979,4.09,133582.8,123365.77,122937.78,1.58
2020-11-09,4.01,4.1,4.07,4.0,165439.8,0.09,2.26,3.992,3.99,4.103,133812.93,118323.04,123921.35,2.15
2020-11-06,4.01,4.05,3.98,3.95,113313.25,-0.04,-0.99,3.944,3.993,4.115,121972.86,109218.76,123225.56,1.48
2020-11-05,3.93,4.03,4.02,3.91,152528.44,0.1,2.55,3.92,4.006,4.127,133168.6,108943.69,123286.95,1.99
2020-11-04,3.97,3.98,3.92,3.87,115572.4,-0.05,-1.26,3.924,4.026,4.13,118381.61,102628.67,120157.19,1.5
2020-11-03,3.84,4.0,3.97,3.82,122210.78,0.14,3.65,3.958,4.056,4.141,113148.73,104925.15,120126.65,1.59
2020-11-02,3.85,3.88,3.83,3.8,106239.41,-0.03,-0.78,3.988,4.095,4.145,102833.14,108346.93,120835.11,1.38
2020-10-30,4.07,4.07,3.86,3.84,169291.97,-0.18,-4.46,4.042,4.146,4.163,96464.66,124543.34,123752.45,2.2
2020-10-29,4.03,4.07,4.04,4.0,78593.47,-0.05,-1.22,4.092,4.179,4.183,84718.78,116720.32,129107.31,1.02
2020-10-28,4.12,4.13,4.09,4.01,89408.0,-0.03,-0.73,4.128,4.191,4.21,86875.74,118885.38,133858.71,1.16
2020-10-27,4.07,4.15,4.12,4.07,70632.85,0.02,0.49,4.154,4.201,4.232,96701.57,122509.79,139085.94,0.92
2020-10-26,4.11,4.16,4.1,4.06,74397.0,-0.01,-0.24,4.202,4.216,4.253,113860.71,129519.66,146232.36,0.97
2020-10-23,4.23,4.26,4.11,4.1,110562.57,-0.11,-2.61,4.25,4.236,4.279,152622.02,137232.36,160872.9,1.44
2020-10-22,4.2,4.27,4.22,4.16,89378.27,0.0,0.0,4.266,4.247,4.307,148721.86,137630.21,169370.08,1.16
2020-10-21,4.35,4.36,4.22,4.18,138537.16,-0.14,-3.21,4.254,4.233,4.331,150895.01,137685.7,179142.16,1.8
2020-10-20,4.3,4.37,4.36,4.25,156428.56,0.02,0.46,4.248,4.225,4.358,148318.01,135328.16,192621.46,2.04
2020-10-19,4.25,4.45,4.34,4.22,268203.56,0.15,3.58,4.23,4.194,4.384,145178.61,133323.29,213989.59,3.49
2020-10-16,4.15,4.19,4.19,4.12,91061.74,0.03,0.72,4.222,4.179,4.416,121842.7,122961.56,240812.04,1.19
2020-10-15,4.19,4.21,4.16,4.13,100244.04,-0.03,-0.72,4.228,4.187,4.447,126538.56,141494.31,271005.12,1.31
2020-10-14,4.26,4.28,4.19,4.16,125652.16,-0.08,-1.87,4.212,4.229,4.471,124476.4,148832.05,291050.26,1.64
2020-10-13,4.28,4.3,4.27,4.23,140731.55,-0.03,-0.7,4.202,4.263,4.488,122338.3,155662.1,296629.59,1.83
2020-10-12,4.23,4.33,4.3,4.23,151524.0,0.08,1.9,4.158,4.29,4.495,121467.97,162945.06,300883.71,1.97
2020-10-09,4.15,4.24,4.22,4.13,114541.04,0.14,3.43,4.136,4.321,4.506,124080.43,184513.45,301337.29,1.49
2020-09-30,4.17,4.17,4.08,4.04,89933.23,-0.06,-1.45,4.146,4.367,4.52,156450.06,201109.96,306453.03,1.17
2020-09-29,4.07,4.2,4.14,4.05,114961.68,0.09,2.22,4.246,4.429,4.547,173187.7,220598.61,316132.87,1.5
2020-09-28,4.19,4.22,4.05,4.04,136379.88,-0.14,-3.34,4.324,4.49,4.575,188985.89,249914.76,325108.71,1.78
2020-09-25,4.27,4.32,4.19,4.16,164586.3,-0.08,-1.87,4.422,4.574,4.607,204422.15,294655.9,341894.41,2.14
2020-09-24,4.53,4.56,4.27,4.26,276389.22,-0.31,-6.77,4.506,4.653,4.622,244946.47,358662.52,344652.93,3.6
2020-09-23,4.53,4.59,4.58,4.48,173621.41,0.05,1.1,4.588,4.707,4.636,245769.86,400515.92,343738.87,2.26
2020-09-22,4.5,4.57,4.53,4.45,193952.64,-0.01,-0.22,4.612,4.713,4.637,268009.53,433268.47,357074.5,2.53
2020-09-21,4.6,4.66,4.54,4.53,213561.2,-0.07,-1.52,4.656,4.712,4.637,310843.63,437597.08,362175.62,2.78
2020-09-18,4.66,4.68,4.61,4.47,367207.88,-0.07,-1.5,4.726,4.699,4.63,384889.64,438822.36,358760.73,4.78
2020-09-17,4.65,4.79,4.68,4.64,280506.16,-0.02,-0.43,4.8,4.691,4.617,472378.56,418161.13,347691.03,3.65
2020-09-16,4.74,4.81,4.7,4.64,284819.75,-0.05,-1.05,4.826,4.672,4.6,555261.98,411796.11,341088.31,3.71
2020-09-15,4.84,4.85,4.75,4.67,408123.16,-0.14,-2.86,4.814,4.665,4.582,598527.41,411667.12,341278.1,5.31
2020-09-14,5.0,5.03,4.89,4.8,583791.25,-0.09,-1.81,4.768,4.66,4.571,564350.54,400302.67,332295.02,7.6
2020-09-11,4.75,5.03,4.98,4.66,804652.5,0.17,3.53,4.672,4.639,4.555,492755.09,389132.92,316416.77,10.48
2020-09-10,4.64,4.85,4.81,4.52,694923.25,0.17,3.66,4.582,4.59,4.532,363943.7,330643.35,286674.48,9.05
2020-09-09,4.47,4.88,4.64,4.45,501146.88,0.12,2.65,4.518,4.564,4.515,268330.23,286961.81,263582.62,6.53
2020-09-08,4.45,4.57,4.52,4.39,237238.8,0.11,2.49,4.516,4.56,4.505,224806.84,280880.53,254018.04,3.09
2020-09-07,4.48,4.58,4.41,4.39,225814.0,-0.12,-2.65,4.552,4.561,4.505,236254.79,286754.15,259637.84,2.94
2020-09-04,4.38,4.54,4.53,4.34,160595.55,0.04,0.89,4.606,4.56,4.515,285510.76,278699.09,270513.49,2.09
2020-09-03,4.62,4.62,4.49,4.47,216855.92,-0.14,-3.02,4.598,4.542,4.526,297343.01,277220.92,290751.42,2.82
2020-09-02,4.68,4.7,4.63,4.57,283529.91,-0.07,-1.49,4.61,4.527,4.547,305593.39,270380.52,339901.12,3.69
2020-09-01,4.63,4.73,4.7,4.61,294478.59,0.02,0.43,4.604,4.499,4.559,336954.23,270889.07,390797.93,3.83
2020-08-31,4.52,4.75,4.68,4.49,472093.81,0.19,4.23,4.57,4.482,4.546,337253.5,264287.37,413263.38,6.15
2020-08-28,4.54,4.55,4.49,4.4,219756.8,-0.06,-1.32,4.514,4.47,4.543,271887.43,243700.62,431873.4,2.86
2020-08-27,4.6,4.65,4.55,4.45,258107.84,-0.05,-1.09,4.486,4.474,4.528,257098.84,242705.61,432252.13,3.36
2020-08-26,4.49,4.72,4.6,4.46,440334.09,0.07,1.54,4.444,4.465,4.509,235167.65,240203.42,436526.35,5.73
2020-08-25,4.51,4.57,4.53,4.46,295974.97,0.13,2.96,4.394,4.45,4.483,204823.91,227155.55,421558.68,3.85
2020-08-24,4.32,4.43,4.4,4.31,145263.45,0.05,1.15,4.394,4.448,4.456,191321.23,232521.53,411690.13,1.89
2020-08-21,4.35,4.42,4.35,4.3,145813.86,0.01,0.23,4.426,4.47,4.434,215513.81,262327.89,410385.81,1.9
2020-08-20,4.31,4.42,4.34,4.25,148451.89,-0.01,-0.23,4.462,4.51,4.415,228312.38,304281.91,414398.84,1.93
2020-08-19,4.51,4.51,4.35,4.34,288615.38,-0.18,-3.97,4.486,4.567,4.405,245239.19,409421.71,418348.21,3.76
2020-08-18,4.57,4.59,4.53,4.51,228461.59,-0.03,-0.66,4.506,4.619,4.399,249487.19,510706.8,413216.02,2.97
2020-08-17,4.51,4.6,4.56,4.46,266226.31,0.03,0.66,4.502,4.61,4.384,273721.82,562239.39,410986.87,3.47
2020-08-14,4.46,4.54,4.53,4.41,209806.75,0.07,1.57,4.514,4.615,4.37,309141.98,620046.18,408946.76,2.73
2020-08-13,4.45,4.53,4.46,4.41,233085.91,0.01,0.23,4.558,4.581,4.352,380251.44,621798.65,411218.06,3.03
2020-08-12,4.5,4.55,4.45,4.34,309855.38,-0.06,-1.33,4.648,4.553,4.335,573604.23,632849.27,414182.29,4.03
2020-08-11,4.65,4.71,4.51,4.5,349634.75,-0.11,-2.38,4.732,4.515,4.322,771926.41,615961.81,412566.07,4.55
2020-08-10,4.74,4.89,4.62,4.59,443327.09,-0.13,-2.74,4.718,4.463,4.316,850756.97,590858.74,411977.45,5.77
2020-08-07,4.81,4.92,4.75,4.7,565354.06,-0.16,-3.26,4.716,4.397,4.309,930950.39,558443.73,410343.99,7.36
2020-08-06,4.65,5.05,4.91,4.6,1199849.88,0.04,0.82,4.604,4.319,4.285,863345.86,524515.77,401084.88,15.62
2020-08-05,4.52,4.88,4.87,4.47,1301466.25,0.43,9.69,4.458,4.242,4.26,692094.31,427274.72,364779.45,16.95
2020-08-04,4.61,4.61,4.44,4.39,743787.56,-0.17,-3.69,4.298,4.178,4.235,459997.22,315725.24,322020.74,9.68
2020-08-03,4.21,4.61,4.61,4.2,844294.19,0.42,10.02,4.208,4.157,4.225,330960.51,259734.35,312633.11,10.99
2020-07-31,4.18,4.27,4.19,4.1,227331.44,0.01,0.24,4.078,4.124,4.207,185937.08,197847.34,295813.68,2.96
2020-07-30,4.15,4.38,4.18,4.12,343592.12,0.11,2.7,4.034,4.123,4.202,185685.67,200637.47,301249.54,4.47
2020-07-29,3.98,4.08,4.07,3.94,140980.8,0.08,2.0,4.026,4.117,4.197,162455.12,195515.3,303329.69,1.84
2020-07-28,3.96,4.02,3.99,3.95,98604.02,0.03,0.76,4.058,4.129,4.195,171453.25,209170.33,330018.82,1.28
2020-07-27,3.96,3.99,3.96,3.84,119177.0,-0.01,-0.25,4.106,4.168,4.199,188508.18,233096.16,350224.59,1.55
2020-07-24,4.11,4.16,3.97,3.94,226074.41,-0.17,-4.11,4.17,4.221,4.187,209757.61,262244.24,350350.74,2.94
2020-07-23,4.2,4.2,4.14,4.03,227439.39,-0.09,-2.13,4.212,4.251,4.177,215589.27,277654.0,350974.51,2.96
2020-07-22,4.22,4.29,4.23,4.21,185971.42,0.0,0.0,4.208,4.278,4.166,228575.47,302284.18,351852.63,2.42
2020-07-21,4.28,4.3,4.23,4.21,183878.67,-0.05,-1.17,4.2,4.292,4.154,246887.4,328316.24,350095.46,2.39
2020-07-20,4.15,4.29,4.28,4.15,225424.17,0.1,2.39,4.23,4.292,4.14,277684.14,365531.88,349078.54,2.94
2020-07-17,4.13,4.18,4.18,3.99,255232.7,0.06,1.46,4.272,4.29,4.123,314730.87,393780.02,347465.15,3.32
2020-07-16,4.25,4.32,4.12,4.1,292370.41,-0.07,-1.67,4.29,4.281,4.109,339718.72,401861.61,344846.66,3.81
2020-07-15,4.43,4.44,4.19,4.17,277531.06,-0.19,-4.34,4.348,4.276,4.1,375992.88,411144.09,339072.34,3.61
2020-07-14,4.49,4.55,4.38,4.28,337862.38,-0.11,-2.45,4.384,4.26,4.086,409745.08,450867.31,340731.57,4.4
2020-07-13,4.38,4.53,4.49,4.34,410657.81,0.22,5.15,4.354,4.23,4.07,453379.61,467353.02,337715.74,5.35
2020-07-10,4.39,4.41,4.27,4.26,380171.94,-0.14,-3.17,4.308,4.152,4.049,472829.17,438457.25,334288.28,4.95
2020-07-09,4.36,4.43,4.41,4.3,473741.19,0.04,0.92,4.272,4.103,4.047,464004.5,424295.02,337695.82,6.17
2020-07-08,4.25,4.38,4.37,4.21,446292.06,0.14,3.31,4.204,4.054,4.033,446295.3,401421.08,334308.71,5.81
2020-07-07,4.27,4.4,4.23,4.2,556035.06,-0.03,-0.7,4.136,4.015,4.016,491989.55,371874.68,324610.18,7.24
2020-07-06,4.12,4.28,4.26,4.09,507905.59,0.17,4.16,4.106,3.987,4.002,481326.42,332625.19,306999.64,6.61
2020-07-03,4.07,4.15,4.09,4.03,336048.59,0.02,0.49,3.996,3.955,3.988,404085.32,301150.27,293543.01,4.38
2020-07-02,4.0,4.09,4.07,3.97,385195.19,0.04,0.99,3.934,3.937,3.982,384585.54,287831.7,297642.66,5.02
2020-07-01,4.13,4.17,4.03,3.97,674763.31,-0.05,-1.23,3.904,3.924,3.98,356546.86,267000.6,306095.4,8.79
2020-06-30,3.84,4.08,4.08,3.82,502719.44,0.37,9.97,3.894,3.911,3.974,251759.81,230595.82,295298.45,6.55
2020-06-29,3.77,3.77,3.71,3.69,121700.09,-0.07,-1.85,3.868,3.91,3.965,183923.96,208078.47,298317.7,1.58
2020-06-24,3.92,3.92,3.78,3.78,238549.66,-0.14,-3.57,3.914,3.946,3.961,198215.22,230119.32,313048.63,3.11
2020-06-23,3.98,4.08,3.92,3.92,245001.8,-0.06,-1.51,3.94,3.991,3.962,191077.87,251096.63,332473.78,3.19
2020-06-22,3.95,4.0,3.98,3.94,150828.06,0.03,0.76,3.944,4.012,3.944,177454.34,267196.35,323453.55,1.96
2020-06-19,3.94,4.0,3.95,3.91,163540.2,0.01,0.25,3.928,4.017,3.92,209431.83,277345.68,321376.39,2.13
2020-06-18,3.91,4.05,3.94,3.87,193156.38,0.03,0.77,3.952,4.017,3.903,232232.97,281374.08,321874.08,2.52
2020-06-17,3.95,3.96,3.91,3.84,202862.91,-0.03,-0.76,3.978,4.02,3.882,262023.42,285935.75,317138.96,2.64
2020-06-16,3.91,3.96,3.94,3.91,176884.14,0.04,1.03,4.042,4.027,3.867,311115.39,307453.61,311665.07,2.3
2020-06-15,4.05,4.06,3.9,3.89,310715.53,-0.17,-4.18,4.08,4.036,3.854,356938.35,345190.21,306948.56,4.05
2020-06-12,3.93,4.1,4.07,3.93,277545.88,0.0,0.0,4.106,4.037,3.842,345259.54,360001.09,296278.53,3.61
2020-06-11,4.2,4.24,4.07,4.04,342108.66,-0.16,-3.78,4.082,4.02,3.823,330515.19,388556.93,287299.19,4.45
2020-06-10,4.08,4.28,4.23,4.01,448322.72,0.1,2.42,4.062,3.976,3.807,309848.07,395977.94,276867.63,5.84
2020-06-09,4.01,4.3,4.13,3.97,405998.97,0.1,2.48,4.012,3.933,3.78,303791.83,413850.94,258018.47,5.29
2020-06-08,4.0,4.08,4.03,3.98,252321.45,0.08,2.02,3.992,3.876,3.758,333442.06,379710.76,243616.59,3.29
2020-06-05,3.96,4.01,3.95,3.9,203824.14,-0.02,-0.5,3.968,3.823,3.746,374742.64,365407.09,239761.9,2.65
2020-06-04,3.99,4.07,3.97,3.96,238773.05,-0.01,-0.25,3.958,3.788,3.737,446598.67,362374.08,236640.0,3.11
2020-06-03,4.05,4.13,3.98,3.95,418041.53,-0.05,-1.24,3.89,3.743,3.722,482107.81,348342.18,231092.02,5.44
2020-06-02,3.9,4.19,4.03,3.88,554250.12,0.12,3.07,3.854,3.707,3.709,523910.05,315876.54,216774.27,7.22
2020-06-01,3.91,4.01,3.91,3.84,458824.34,0.01,0.26,3.76,3.672,3.689,425979.46,268706.92,195083.25,5.97
2020-05-29,3.55,3.98,3.9,3.55,563104.31,0.27,7.44,3.678,3.646,3.67,356071.55,232555.98,176261.65,7.33
2020-05-28,3.68,3.74,3.63,3.57,416318.75,-0.17,-4.47,3.618,3.626,3.652,278149.5,186041.45,154807.62,5.42
2020-05-27,3.56,3.92,3.8,3.55,627052.75,0.24,6.74,3.596,3.637,3.654,214576.55,157757.32,139833.66,8.16
2020-05-26,3.5,3.57,3.56,3.5,64597.13,0.06,1.71,3.56,3.626,3.646,107843.02,102186.01,117047.21,0.84
2020-05-25,3.57,3.58,3.5,3.46,109284.8,-0.1,-2.78,3.584,3.64,3.656,111434.38,107522.42,121290.43,1.42
2020-05-22,3.52,3.68,3.6,3.52,173494.05,0.08,2.27,3.614,3.668,3.674,109040.41,114116.7,122892.42,2.26
2020-05-21,3.63,3.64,3.52,3.52,98454.0,-0.1,-2.76,3.634,3.685,3.686,93933.4,110905.91,121126.39,1.28
2020-05-20,3.66,3.68,3.62,3.6,93385.12,-0.06,-1.63,3.678,3.7,3.705,100938.1,113841.87,126605.91,1.22
2020-05-19,3.68,3.7,3.68,3.64,82553.93,0.03,0.82,3.692,3.71,3.714,96528.99,117672.01,131606.17,1.07
2020-05-18,3.7,3.71,3.65,3.61,97314.95,-0.05,-1.35,3.696,3.706,3.724,103610.46,121459.58,132996.88,1.27
2020-05-15,3.74,3.75,3.7,3.65,97959.0,-0.04,-1.07,3.722,3.693,3.735,119192.99,119967.33,136021.78,1.28
2020-05-14,3.65,3.75,3.74,3.63,133477.48,0.05,1.35,3.736,3.677,3.749,127878.42,123573.79,139093.46,1.74
2020-05-13,3.69,3.73,3.69,3.64,71339.59,-0.01,-0.27,3.722,3.67,3.759,126745.64,121910.01,140545.33,0.93
2020-05-12,3.78,3.79,3.7,3.64,117961.29,-0.08,-2.12,3.728,3.666,3.772,138815.03,131908.41,152532.3,1.54
2020-05-11,3.77,3.85,3.78,3.7,175227.59,0.01,0.27,3.716,3.672,3.793,139308.7,135058.43,169501.42,2.28
2020-05-08,3.71,3.79,3.77,3.69,141386.16,0.1,2.73,3.664,3.68,3.803,120741.67,131668.14,172509.82,1.84
2020-05-07,3.73,3.79,3.67,3.66,127813.58,-0.05,-1.34,3.618,3.687,3.808,119269.16,131346.87,178124.42,1.66
2020-05-06,3.59,3.73,3.72,3.56,131686.53,0.08,2.2,3.618,3.71,3.809,117074.37,139369.96,179635.62,1.71
2020-04-30,3.57,3.66,3.64,3.52,120429.62,0.12,3.41,3.604,3.718,3.814,125001.79,145540.32,184015.63,1.57
2020-04-29,3.52,3.6,3.52,3.5,82392.44,-0.02,-0.56,3.628,3.741,3.816,130808.17,144534.18,185008.62,1.07
2020-04-28,3.67,3.69,3.54,3.39,134023.62,-0.13,-3.54,3.696,3.777,3.823,142594.6,152076.24,188205.53,1.75
2020-04-27,3.66,3.73,3.67,3.62,116839.64,0.02,0.55,3.756,3.821,3.831,143424.58,154613.13,196205.22,1.52
2020-04-24,3.76,3.81,3.65,3.61,171323.62,-0.11,-2.93,3.802,3.847,3.841,161665.55,159180.65,198095.56,2.23
2020-04-23,3.88,3.88,3.76,3.76,149461.52,-0.1,-2.59,3.832,3.877,3.852,166078.86,173156.19,199839.12,1.95
2020-04-22,3.78,3.87,3.86,3.78,141324.62,0.02,0.52,3.854,3.914,3.865,158260.2,203944.41,206099.48,1.84
2020-04-21,3.83,3.87,3.84,3.81,138173.5,-0.06,-1.54,3.858,3.925,3.869,161557.88,213351.51,212625.11,1.8
2020-04-20,3.82,3.93,3.9,3.76,208044.48,0.1,2.63,3.886,3.928,3.868,165801.68,224901.98,220565.1,2.71
2020-04-17,3.89,3.96,3.8,3.79,193390.16,-0.07,-1.81,3.892,3.908,3.876,156695.75,219901.27,226938.12,2.52
2020-04-16,3.86,3.9,3.87,3.82,110368.24,-0.01,-0.26,3.922,3.91,3.892,180233.53,222490.94,243282.71,1.44
2020-04-15,3.98,3.99,3.88,3.87,157813.0,-0.1,-2.51,3.974,3.89,3.899,249628.62,225483.06,269942.88,2.05
2020-04-14,3.92,4.0,3.98,3.91,159392.52,0.05,1.27,3.992,3.868,3.916,265145.14,224334.81,307520.86,2.08
2020-04-13,3.92,3.98,3.93,3.83,162514.81,-0.02,-0.51,3.97,3.84,3.951,284002.27,237797.32,351138.44,2.12
2020-04-10,4.09,4.13,3.95,3.91,311079.09,-0.18,-4.36,3.924,3.834,4.015,283106.8,237010.48,435300.69,4.05
2020-04-09,3.96,4.23,4.13,3.96,457343.69,0.16,4.03,3.898,3.827,4.073,264748.35,226522.05,460632.49,5.95
2020-04-08,3.9,4.01,3.97,3.86,235395.59,0.1,2.58,3.806,3.815,4.099,201337.5,208254.54,480417.55,3.07
2020-04-07,3.78,3.89,3.87,3.74,253678.19,0.17,4.59,3.744,3.813,4.128,183524.48,211898.71,502952.63,3.3
2020-04-03,3.77,3.8,3.7,3.69,158037.44,-0.12,-3.14,3.71,3.808,4.146,191592.36,216228.22,516064.83,2.06
2020-04-02,3.65,3.83,3.82,3.64,219286.84,0.15,4.09,3.744,3.843,4.174,190914.16,233974.97,525887.09,2.86
2020-04-01,3.65,3.75,3.67,3.63,140289.42,0.01,0.27,3.756,3.874,4.192,188295.75,264074.49,531254.77,1.83
2020-03-31,3.76,3.78,3.66,3.62,146330.52,-0.04,-1.08,3.824,3.907,4.214,215171.59,314402.7,534575.16,1.91
2020-03-30,3.76,3.79,3.7,3.56,294017.56,-0.17,-4.39,3.882,3.964,4.235,240272.93,390706.91,542828.15,3.83
2020-03-27,3.93,3.97,3.87,3.86,154646.44,-0.01,-0.26,3.906,4.062,4.252,240864.07,464479.56,540159.49,2.01
2020-03-26,3.95,3.98,3.88,3.86,206194.81,-0.13,-3.24,3.942,4.195,4.251,277035.79,633590.91,551065.47,2.68
2020-03-25,4.03,4.06,4.01,3.95,274668.62,0.06,1.52,3.992,4.319,4.266,339853.22,694742.92,559606.53,3.58
2020-03-24,3.93,3.98,3.95,3.8,271837.22,0.13,3.4,3.99,4.383,4.269,413633.81,752580.55,568223.87,3.54
2020-03-23,3.9,4.03,3.82,3.78,296973.28,-0.23,-5.68,4.046,4.442,4.281,541140.88,794006.55,579271.97,3.87
2020-03-20,4.15,4.18,4.05,3.97,335505.03,-0.08,-1.94,4.218,4.483,4.298,688095.05,815901.45,585439.35,4.37
