date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-12-02,6.88,6.95,6.93,6.83,33493.63,0.05,0.73,6.84,6.914,7.151,38792.61,55662.46,60006.35,0.9
2020-12-01,6.85,6.91,6.88,6.81,36037.0,0.05,0.73,6.814,6.941,7.162,45538.7,62918.04,60008.52,0.97
2020-11-30,6.79,6.9,6.83,6.76,44705.04,0.04,0.59,6.83,6.99,7.175,47724.3,68065.84,60702.79,1.2
2020-11-27,6.77,6.8,6.79,6.68,40347.63,0.02,0.29,6.872,7.068,7.178,51779.65,71492.3,61216.29,1.08
2020-11-26,6.82,6.82,6.77,6.7,39379.75,-0.03,-0.44,6.906,7.127,7.196,70291.53,70560.33,62339.92,1.06
2020-11-25,6.96,7.02,6.8,6.8,67224.06,-0.16,-2.3,6.988,7.191,7.221,72532.3,70165.36,62379.94,1.8
2020-11-24,7.0,7.07,6.96,6.9,46965.0,-0.08,-1.14,7.068,7.236,7.245,80297.38,66961.51,61086.15,1.26
2020-11-23,6.97,7.07,7.04,6.87,64981.82,0.08,1.15,7.15,7.285,7.263,88407.38,68951.22,61534.28,1.74
2020-11-20,7.14,7.18,6.96,6.94,132907.0,-0.22,-3.06,7.264,7.32,7.267,91204.94,68654.05,59784.78,3.56
2020-11-19,7.19,7.19,7.18,7.0,50583.63,-0.02,-0.28,7.348,7.367,7.275,70829.14,60852.94,55529.49,1.36
2020-11-18,7.35,7.39,7.2,7.06,106049.45,-0.17,-2.31,7.394,7.387,7.27,67798.42,64350.25,54945.58,2.84
2020-11-17,7.6,7.61,7.37,7.29,87515.0,-0.24,-3.15,7.404,7.382,7.26,53625.64,57099.01,51401.74,2.35
2020-11-16,7.37,7.62,7.61,7.34,78969.63,0.23,3.12,7.42,7.359,7.244,49495.06,53339.75,48353.7,2.12
2020-11-13,7.35,7.48,7.38,7.3,31027.99,-0.03,-0.41,7.376,7.287,7.215,46103.15,50940.29,45610.62,0.83
2020-11-12,7.32,7.42,7.41,7.25,35430.01,0.16,2.21,7.386,7.265,7.198,50876.74,54119.51,45069.73,0.95
2020-11-11,7.43,7.45,7.25,7.25,35185.58,-0.2,-2.69,7.38,7.251,7.181,60902.09,54594.53,44717.4,0.94
2020-11-10,7.41,7.55,7.45,7.3,66862.08,0.06,0.81,7.36,7.254,7.178,60572.38,55210.78,44806.58,1.79
2020-11-09,7.44,7.49,7.39,7.39,62010.11,-0.04,-0.54,7.298,7.24,7.166,57184.44,54117.35,43378.71,1.66
2020-11-06,7.35,7.46,7.43,7.3,54895.9,0.05,0.68,7.198,7.214,7.157,55777.42,50915.51,44623.11,1.47
2020-11-05,7.19,7.49,7.38,7.14,85556.78,0.23,3.22,7.144,7.183,7.133,57362.28,50206.04,46155.76,2.29
2020-11-04,7.12,7.16,7.15,7.01,33537.01,0.01,0.14,7.122,7.152,7.091,48286.97,45540.91,42627.07,0.9
2020-11-03,6.89,7.15,7.14,6.85,49922.42,0.25,3.63,7.148,7.137,7.061,49849.18,45704.46,41829.37,1.34
2020-11-02,7.14,7.15,6.89,6.78,54975.01,-0.27,-3.77,7.182,7.129,7.03,51050.25,43367.65,40085.5,1.47
2020-10-30,7.21,7.36,7.16,7.0,62820.16,-0.11,-1.51,7.23,7.142,7.015,46053.6,40280.96,38247.11,1.68
2020-10-29,7.13,7.31,7.27,7.12,40180.23,-0.01,-0.14,7.222,7.131,6.987,43049.81,36019.96,37157.24,1.08
2020-10-28,7.29,7.3,7.28,7.17,41348.1,-0.03,-0.41,7.182,7.11,6.964,42794.86,34840.27,36304.49,1.11
2020-10-27,7.13,7.35,7.31,7.09,55927.74,0.18,2.52,7.126,7.101,6.941,41559.74,34402.38,35933.08,1.5
2020-10-26,7.1,7.19,7.13,7.03,29991.77,0.01,0.14,7.076,7.092,6.923,35685.05,32640.08,35199.95,0.8
2020-10-23,7.05,7.27,7.12,6.99,47801.21,0.05,0.71,7.054,7.099,6.916,34508.31,38330.7,36017.02,1.28
2020-10-22,6.95,7.07,7.07,6.86,38905.49,0.07,1.0,7.04,7.082,6.904,28990.11,42105.47,36427.09,1.04
2020-10-21,7.06,7.06,7.0,6.91,35172.5,-0.06,-0.85,7.038,7.029,6.891,26885.68,39713.22,36019.84,0.94
2020-10-20,7.01,7.06,7.06,6.93,26554.27,0.04,0.57,7.076,6.984,6.887,27245.02,37954.27,35598.97,0.71
2020-10-19,7.05,7.08,7.02,6.93,24108.1,-0.03,-0.43,7.108,6.93,6.882,29595.11,36803.34,35456.25,0.65
2020-10-16,7.04,7.09,7.05,6.97,20210.21,-0.01,-0.14,7.144,6.888,6.875,42153.09,36213.26,36032.51,0.54
2020-10-15,7.2,7.2,7.06,7.05,28383.31,-0.13,-1.81,7.124,6.842,6.865,55220.83,38294.53,38992.7,0.76
2020-10-14,7.17,7.2,7.19,7.11,36969.19,-0.03,-0.42,7.02,6.818,6.873,52540.77,37768.71,39744.11,0.99
2020-10-13,7.15,7.24,7.22,7.1,38304.75,0.02,0.28,6.892,6.78,6.881,48663.53,37463.79,40068.01,1.03
2020-10-12,6.95,7.2,7.2,6.94,86897.99,0.25,3.6,6.752,6.754,6.883,44011.58,37759.81,40378.52,2.33
2020-10-09,6.67,7.16,6.95,6.67,85548.91,0.41,6.27,6.632,6.732,6.891,30273.42,33703.33,38215.61,2.29
2020-09-30,6.53,6.59,6.54,6.52,14983.0,-0.01,-0.15,6.56,6.726,6.912,21368.22,30748.71,36710.26,0.4
2020-09-29,6.56,6.61,6.55,6.52,17583.0,0.03,0.46,6.616,6.753,6.959,22996.64,32326.46,38384.78,0.47
2020-09-28,6.62,6.62,6.52,6.5,15044.98,-0.08,-1.21,6.668,6.789,7.009,26264.04,33243.66,40058.88,0.4
2020-09-25,6.6,6.64,6.6,6.54,18207.23,0.01,0.15,6.756,6.833,7.062,31508.05,34109.16,43728.58,0.49
2020-09-24,6.78,6.79,6.59,6.58,41022.9,-0.23,-3.37,6.832,6.862,7.103,37133.23,35851.75,44697.87,1.1
2020-09-23,6.8,6.85,6.82,6.77,23125.1,0.01,0.15,6.892,6.888,7.144,40129.2,39690.88,44677.29,0.62
2020-09-22,6.9,6.94,6.81,6.76,33920.0,-0.15,-2.15,6.89,6.928,7.169,41656.28,41719.51,47338.41,0.91
2020-09-21,6.97,6.99,6.96,6.89,41265.0,-0.02,-0.29,6.91,6.982,7.207,40223.28,42672.24,49003.97,1.11
2020-09-18,6.88,7.0,6.98,6.81,46333.17,0.09,1.31,6.91,7.012,7.241,36710.27,42997.22,49840.53,1.24
2020-09-17,6.88,7.05,6.89,6.85,56002.72,0.08,1.18,6.892,7.049,7.28,34570.27,42727.89,52001.64,1.5
2020-09-16,6.92,6.92,6.81,6.76,30760.51,-0.1,-1.45,6.884,7.098,7.321,39252.55,42671.81,53245.43,0.82
2020-09-15,6.97,7.02,6.91,6.88,26755.0,-0.05,-0.72,6.966,7.165,7.361,41782.73,44443.1,56273.08,0.72
2020-09-14,6.91,7.0,6.96,6.91,23699.97,0.07,1.02,7.054,7.229,7.403,45121.19,46874.1,59040.9,0.64
2020-09-11,6.82,6.9,6.89,6.7,35633.16,0.04,0.58,7.114,7.29,7.442,49284.17,53348.01,64130.9,0.96
2020-09-10,7.27,7.3,6.85,6.82,79414.12,-0.37,-5.12,7.206,7.344,7.472,50885.5,53543.99,65555.64,2.13
2020-09-09,7.28,7.34,7.22,7.21,43411.4,-0.13,-1.77,7.312,7.399,7.506,46091.08,49663.7,65460.01,1.16
2020-09-08,7.31,7.36,7.35,7.23,43447.31,0.09,1.24,7.364,7.41,7.519,47103.47,52957.31,67317.03,1.16
2020-09-07,7.33,7.41,7.26,7.22,44514.84,-0.09,-1.22,7.404,7.432,7.526,48627.01,55335.71,72909.69,1.19
2020-09-04,7.32,7.35,7.35,7.21,43639.84,-0.03,-0.41,7.466,7.47,7.558,57411.84,56683.84,75928.93,1.17
2020-09-03,7.48,7.53,7.38,7.35,55441.99,-0.1,-1.34,7.482,7.51,7.585,56202.48,61275.39,80946.62,1.49
2020-09-02,7.58,7.6,7.48,7.45,48473.35,-0.07,-0.93,7.486,7.543,7.613,53236.32,63819.04,86939.83,1.3
2020-09-01,7.53,7.62,7.55,7.46,51065.01,-0.02,-0.26,7.456,7.557,7.629,58811.15,68103.07,94962.76,1.37
2020-08-31,7.68,7.78,7.57,7.54,88439.03,0.14,1.88,7.46,7.576,7.648,62044.4,71207.7,105620.14,2.37
2020-08-28,7.39,7.45,7.43,7.3,37593.02,0.03,0.41,7.474,7.593,7.676,55955.84,74913.79,123171.24,1.01
2020-08-27,7.33,7.45,7.4,7.28,40611.21,0.07,0.95,7.538,7.599,7.724,66348.29,77567.29,156392.65,1.09
2020-08-26,7.59,7.59,7.33,7.23,76347.48,-0.24,-3.17,7.6,7.612,7.747,74401.76,81256.31,161595.45,2.05
2020-08-25,7.62,7.7,7.57,7.55,67231.28,-0.07,-0.92,7.658,7.628,7.738,77394.98,81676.75,159679.46,1.8
2020-08-24,7.74,7.76,7.64,7.55,57996.22,-0.11,-1.42,7.692,7.619,7.709,80370.99,90483.68,157859.45,1.55
2020-08-21,7.73,7.9,7.75,7.7,89555.28,0.04,0.52,7.712,7.645,7.675,93871.73,95174.02,156878.14,2.4
2020-08-20,7.55,7.78,7.71,7.45,80878.56,0.09,1.18,7.66,7.66,7.639,88786.28,100617.85,156360.09,2.17
2020-08-19,7.8,7.88,7.62,7.61,91313.56,-0.12,-1.55,7.624,7.683,7.615,88110.86,110060.62,156175.0,2.45
2020-08-18,7.7,7.81,7.74,7.67,82111.35,0.0,0.0,7.598,7.701,7.597,85958.51,121822.46,155122.73,2.2
2020-08-17,7.54,7.82,7.74,7.54,125499.91,0.25,3.34,7.546,7.72,7.576,100596.37,140032.57,154038.74,3.36
2020-08-14,7.49,7.56,7.49,7.35,64128.03,-0.04,-0.53,7.578,7.759,7.555,96476.31,171428.69,151399.18,1.72
2020-08-13,7.5,7.6,7.53,7.49,77501.43,0.04,0.53,7.66,7.848,7.53,112449.42,235218.01,150979.92,2.08
2020-08-12,7.42,7.52,7.49,7.35,80551.84,0.01,0.13,7.742,7.882,7.502,132010.38,241934.6,151083.01,2.16
2020-08-11,7.84,7.88,7.48,7.44,155300.62,-0.42,-5.32,7.804,7.848,7.489,157686.4,237682.17,150504.92,4.16
2020-08-10,7.83,7.96,7.9,7.77,104899.63,0.0,0.0,7.894,7.799,7.488,179468.78,225235.22,147442.03,2.81
2020-08-07,7.87,7.95,7.9,7.69,143993.59,-0.04,-0.5,7.94,7.704,7.464,246381.07,218582.26,146996.39,3.86
2020-08-06,7.82,7.96,7.94,7.62,175306.22,0.14,1.79,8.036,7.618,7.433,357986.61,212102.33,144053.33,4.7
2020-08-05,7.9,7.9,7.8,7.56,208931.94,-0.13,-1.64,8.022,7.547,7.405,351858.82,202289.38,141559.02,5.6
2020-08-04,8.05,8.29,7.93,7.93,264212.5,-0.2,-2.46,7.892,7.492,7.384,317677.93,188423.01,135972.65,7.08
2020-08-03,8.0,8.29,8.13,7.9,439461.12,-0.25,-2.98,7.704,7.431,7.34,271001.65,168044.9,127934.53,11.78
2020-07-31,8.3,8.66,8.38,8.21,702021.25,0.51,6.48,7.468,7.351,7.284,190783.45,131369.66,110187.82,18.82
2020-07-30,7.43,7.87,7.87,7.4,144667.28,0.72,10.07,7.2,7.212,7.201,66218.05,66741.83,77678.81,3.88
2020-07-29,7.04,7.16,7.15,6.91,38027.52,0.16,2.29,7.072,7.121,7.139,52719.93,60231.42,72860.91,1.02
2020-07-28,6.96,7.07,6.99,6.93,30831.1,0.04,0.58,7.092,7.13,7.11,59168.08,63327.68,72706.12,0.83
2020-07-27,7.04,7.08,6.95,6.92,38370.08,-0.09,-1.28,7.158,7.176,7.088,65088.15,69648.84,72402.56,1.03
2020-07-24,7.21,7.33,7.04,6.97,79194.25,-0.19,-2.63,7.234,7.224,7.065,71955.87,75410.51,71866.01,2.12
2020-07-23,7.24,7.26,7.23,7.0,77176.71,-0.02,-0.28,7.224,7.248,7.041,67265.62,76004.34,69086.65,2.07
2020-07-22,7.34,7.41,7.25,7.25,70268.27,-0.07,-0.96,7.17,7.263,7.01,67742.9,80828.67,67681.4,1.88
2020-07-21,7.38,7.42,7.32,7.2,60431.42,-0.01,-0.14,7.168,7.276,6.982,67487.28,83522.29,65882.16,1.62
2020-07-20,7.02,7.35,7.33,7.01,72708.71,0.34,4.86,7.194,7.249,6.955,74209.54,87824.16,64269.34,1.95
2020-07-17,7.01,7.06,6.99,6.91,55743.0,0.03,0.43,7.214,7.216,6.926,78865.15,89005.98,62124.36,1.49
2020-07-16,7.25,7.3,6.96,6.95,79563.1,-0.28,-3.87,7.272,7.189,6.918,84743.05,88615.79,61597.5,2.13
2020-07-15,7.47,7.52,7.24,7.18,68990.18,-0.21,-2.82,7.356,7.156,6.912,93914.44,85490.41,61169.48,1.85
2020-07-14,7.44,7.56,7.45,7.31,94042.72,0.02,0.27,7.384,7.09,6.883,99557.3,82084.55,59601.17,2.52
2020-07-13,7.3,7.45,7.43,7.29,95986.76,0.15,2.06,7.304,6.999,6.847,101438.78,75156.28,56356.25,2.57
2020-07-10,7.33,7.48,7.28,7.27,85132.51,-0.1,-1.35,7.218,6.905,6.81,99146.82,68321.51,53419.98,2.28
2020-07-09,7.43,7.43,7.38,7.26,125420.01,0.0,0.0,7.106,6.833,6.784,92488.52,62168.95,51039.56,3.36
2020-07-08,7.04,7.5,7.38,7.02,97204.51,0.33,4.68,6.956,6.757,6.75,77066.39,54534.14,46321.12,2.61
2020-07-07,7.1,7.21,7.05,6.95,103450.12,0.05,0.71,6.796,6.687,6.713,64611.8,48242.02,42895.05,2.77
2020-07-06,6.74,7.02,7.0,6.74,84526.93,0.28,4.17,6.694,6.66,6.695,48873.78,40714.51,39825.8,2.27
2020-07-03,6.66,6.77,6.72,6.65,51841.03,0.09,1.36,6.592,6.635,6.685,37496.19,35242.73,40042.5,1.39
2020-07-02,6.55,6.67,6.63,6.49,48309.35,0.1,1.53,6.56,6.647,6.681,31849.38,34579.21,39064.91,1.3
2020-07-01,6.56,6.62,6.58,6.54,34931.58,0.04,0.61,6.558,6.668,6.684,32001.88,36848.55,38362.82,0.94
2020-06-30,6.49,6.57,6.54,6.49,24760.01,0.05,0.77,6.578,6.676,6.688,31872.25,37117.78,38866.38,0.66
2020-06-29,6.58,6.58,6.49,6.44,27639.0,-0.07,-1.07,6.626,6.695,6.684,32555.24,37556.23,39178.76,0.74
2020-06-24,6.63,6.64,6.56,6.56,23606.98,-0.06,-0.91,6.678,6.714,6.678,32989.27,38518.45,39006.54,0.63
2020-06-23,6.69,6.72,6.62,6.6,49071.84,-0.06,-0.9,6.734,6.735,6.671,37309.04,39910.17,38717.89,1.32
2020-06-22,6.79,6.82,6.68,6.67,34283.4,-0.1,-1.48,6.778,6.743,6.665,41695.21,38108.1,37367.16,0.92
2020-06-19,6.77,6.84,6.78,6.72,28175.0,0.03,0.44,6.774,6.739,6.649,42363.32,37548.08,36518.04,0.76
2020-06-18,6.81,6.81,6.75,6.74,29809.11,-0.09,-1.32,6.764,6.729,6.63,42557.21,38937.09,37226.69,0.8
2020-06-17,6.83,6.85,6.84,6.73,45205.84,0.0,0.0,6.75,6.735,6.62,44047.63,44842.28,37764.16,1.21
2020-06-16,6.69,6.91,6.84,6.64,71002.71,0.18,2.7,6.736,6.715,6.613,42511.3,43550.6,38672.23,1.9
2020-06-15,6.71,6.77,6.66,6.6,37623.94,-0.07,-1.04,6.708,6.699,6.6,34520.98,39877.09,36560.35,1.01
2020-06-12,6.56,6.77,6.73,6.5,29144.46,0.05,0.75,6.704,6.699,6.593,32732.83,40614.98,36163.48,0.78
2020-06-11,6.75,6.8,6.68,6.62,37261.22,-0.09,-1.33,6.694,6.673,6.585,35316.96,40801.29,36051.4,1.0
2020-06-10,6.7,6.8,6.77,6.64,37524.19,0.07,1.04,6.72,6.642,6.581,45636.92,39494.63,35777.34,1.01
2020-06-09,6.68,6.73,6.7,6.61,31051.08,0.06,0.9,6.694,6.606,6.573,44589.9,37525.61,35381.35,0.83
2020-06-08,6.72,6.72,6.64,6.63,28683.2,-0.04,-0.6,6.69,6.586,6.569,45233.2,36626.23,35801.18,0.77
2020-06-05,6.76,6.8,6.68,6.65,42065.11,-0.13,-1.91,6.694,6.558,6.57,48497.13,35488.01,36190.77,1.13
2020-06-04,6.64,7.05,6.81,6.6,88861.03,0.17,2.56,6.652,6.53,6.57,46285.61,35516.3,35958.67,2.38
2020-06-03,6.69,6.72,6.64,6.64,32289.1,-0.04,-0.6,6.564,6.505,6.561,33352.33,30686.04,33290.69,0.87
2020-06-02,6.66,6.71,6.68,6.61,34267.54,0.02,0.3,6.518,6.51,6.564,30461.31,33793.86,33827.99,0.92
2020-06-01,6.47,6.72,6.66,6.47,45002.88,0.19,2.94,6.482,6.5,6.561,28019.26,33243.61,34297.46,1.21
2020-05-29,6.36,6.5,6.47,6.33,31007.5,0.1,1.57,6.422,6.486,6.553,22478.89,31711.97,36011.58,0.83
2020-05-28,6.42,6.48,6.37,6.34,24194.63,-0.04,-0.62,6.408,6.497,6.564,24746.99,31301.52,40519.91,0.65
2020-05-27,6.49,6.49,6.41,6.4,17834.0,-0.09,-1.39,6.446,6.519,6.617,28019.74,32060.06,42109.46,0.48
2020-05-26,6.38,6.51,6.5,6.37,22057.31,0.14,2.2,6.502,6.54,6.675,37126.41,33237.08,44964.18,0.59
2020-05-25,6.36,6.45,6.36,6.33,17301.0,-0.04,-0.62,6.518,6.551,6.734,38467.95,34976.13,47160.0,0.46
2020-05-22,6.58,6.59,6.4,6.38,42347.99,-0.16,-2.44,6.55,6.581,6.792,40945.06,36893.53,48093.05,1.14
2020-05-21,6.69,6.77,6.56,6.53,40558.4,-0.13,-1.94,6.586,6.609,6.847,37856.06,36401.04,48392.7,1.09
2020-05-20,6.58,6.78,6.69,6.56,63367.34,0.11,1.67,6.592,6.616,6.9,36100.38,35895.35,48422.06,1.7
2020-05-19,6.54,6.59,6.58,6.5,28765.0,0.06,0.92,6.578,6.617,6.943,29347.76,33862.11,49561.65,0.77
2020-05-18,6.58,6.63,6.52,6.5,29686.57,-0.06,-0.91,6.584,6.621,7.0,31484.32,35351.31,52723.49,0.8
2020-05-15,6.62,6.63,6.58,6.58,26903.0,-0.01,-0.15,6.612,6.62,7.072,32842.01,40311.19,56279.25,0.72
2020-05-14,6.6,6.62,6.59,6.55,31780.0,-0.03,-0.45,6.632,6.631,7.131,34946.02,49738.29,57645.4,0.85
2020-05-13,6.6,6.64,6.62,6.56,29604.22,0.01,0.15,6.64,6.715,7.183,35690.32,52158.85,58510.78,0.79
2020-05-12,6.66,6.66,6.61,6.52,39447.82,-0.05,-0.75,6.656,6.809,7.229,38376.47,56691.28,59645.06,1.06
2020-05-11,6.7,6.75,6.66,6.59,36475.0,-0.02,-0.3,6.658,6.916,7.283,39218.31,59343.87,60918.12,0.98
2020-05-08,6.66,6.72,6.68,6.64,37423.07,0.05,0.75,6.628,7.003,7.331,47780.37,59292.57,62529.23,1.0
2020-05-07,6.74,6.74,6.63,6.62,35501.49,-0.07,-1.04,6.63,7.084,7.376,64530.56,60384.37,64553.19,0.95
2020-05-06,6.58,6.71,6.7,6.53,43034.97,0.08,1.21,6.79,7.183,7.408,68627.38,60948.77,65371.52,1.15
2020-04-30,6.55,6.66,6.62,6.53,43657.0,0.11,1.69,6.962,7.269,7.446,75006.09,65261.19,65781.23,1.17
2020-04-29,6.5,6.67,6.51,6.46,79285.3,-0.18,-2.69,7.174,7.379,7.479,79469.44,70095.68,65960.63,2.13
2020-04-28,7.21,7.22,6.69,6.69,121174.02,-0.74,-9.96,7.378,7.523,7.522,70804.78,72247.32,65322.93,3.25
2020-04-27,7.57,7.63,7.43,7.32,55985.6,-0.13,-1.72,7.538,7.63,7.562,56238.18,65552.5,63242.88,1.5
2020-04-24,7.61,7.83,7.56,7.53,74928.52,-0.12,-1.56,7.576,7.65,7.583,53270.15,64862.7,66750.03,2.01
2020-04-23,7.52,7.74,7.68,7.51,65973.77,0.15,1.99,7.576,7.648,7.592,55516.28,62598.85,68045.17,1.77
2020-04-22,7.4,7.58,7.53,7.4,35962.0,0.04,0.53,7.584,7.649,7.604,60721.91,62492.37,71708.97,0.96
2020-04-21,7.59,7.59,7.49,7.4,48341.0,-0.13,-1.71,7.668,7.659,7.629,73689.85,65765.88,77014.28,1.3
2020-04-20,7.6,7.68,7.62,7.5,41145.48,0.06,0.79,7.722,7.667,7.652,74866.82,68722.01,85283.0,1.1
2020-04-17,7.74,7.77,7.56,7.55,86159.16,-0.16,-2.07,7.724,7.633,7.641,76455.25,69794.27,85634.75,2.31
2020-04-16,7.78,7.86,7.72,7.64,92001.9,-0.23,-2.89,7.72,7.622,7.631,69681.42,66301.27,84200.98,2.47
2020-04-15,7.75,7.98,7.95,7.71,100801.7,0.19,2.45,7.714,7.578,7.606,64262.83,61825.58,82533.44,2.7
2020-04-14,7.68,7.77,7.76,7.6,54225.88,0.13,1.7,7.65,7.521,7.577,57841.92,58398.55,80725.27,1.45
2020-04-13,7.5,7.68,7.63,7.38,49087.6,0.09,1.19,7.612,7.493,7.557,62577.2,60933.25,81441.14,1.32
2020-04-10,7.69,7.81,7.54,7.48,52290.01,-0.15,-1.95,7.542,7.516,7.557,63133.28,68637.36,84283.33,1.4
2020-04-09,7.65,7.82,7.69,7.65,64908.97,0.06,0.79,7.524,7.536,7.575,62921.12,73491.48,85119.01,1.74
2020-04-08,7.57,7.69,7.63,7.5,68697.14,0.06,0.79,7.442,7.559,7.593,59388.32,80925.57,85498.27,1.84
2020-04-07,7.4,7.62,7.57,7.39,77902.29,0.29,3.98,7.392,7.598,7.622,58955.17,88262.68,86014.77,2.09
2020-04-03,7.41,7.48,7.28,7.23,51868.0,-0.17,-2.28,7.374,7.637,7.641,59289.3,101843.99,86696.12,1.39
2020-04-02,7.31,7.45,7.45,7.29,51229.2,0.17,2.33,7.49,7.649,7.688,74141.44,101475.24,88048.59,1.37
2020-04-01,7.29,7.43,7.28,7.24,47244.98,-0.1,-1.35,7.548,7.639,7.733,84061.84,102100.69,90769.8,1.27
2020-03-31,7.6,7.63,7.38,7.31,66531.38,-0.1,-1.34,7.676,7.634,7.776,102462.82,103241.3,92124.47,1.78
2020-03-30,7.78,7.81,7.48,7.47,79572.94,-0.38,-4.83,7.804,7.633,7.813,117570.19,103052.0,94881.41,2.13
2020-03-27,7.77,8.09,7.86,7.77,126128.71,0.12,1.55,7.9,7.62,7.845,144398.69,101949.03,96441.78,3.38
2020-03-26,7.86,8.06,7.74,7.74,100831.21,-0.18,-2.27,7.808,7.597,7.839,128809.04,99929.3,96436.64,2.7
2020-03-25,8.06,8.09,7.92,7.8,139249.88,-0.1,-1.25,7.73,7.614,7.864,120139.53,96746.55,96774.97,3.73
2020-03-24,7.9,8.05,8.02,7.57,142068.23,0.06,0.75,7.592,7.626,7.88,104019.78,90070.96,96749.77,3.81
2020-03-23,7.3,8.14,7.96,7.15,213715.41,0.56,7.57,7.462,7.645,7.911,88533.8,83766.85,98346.03,5.73
2020-03-20,7.4,7.48,7.4,7.28,48180.46,0.05,0.68,7.34,7.645,7.956,59499.36,71548.25,95955.86,1.29
