date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-12-15,1.37,1.42,1.41,1.37,676117.38,0.04,2.92,1.4,1.411,1.43,616345.0,558013.24,784834.96,0.54
2020-12-14,1.38,1.38,1.37,1.35,539240.44,-0.01,-0.72,1.402,1.411,1.43,564557.88,612013.34,818090.12,0.43
2020-12-11,1.42,1.43,1.38,1.36,915634.88,-0.04,-2.82,1.41,1.413,1.435,555008.59,616724.17,873741.73,0.74
2020-12-10,1.42,1.43,1.42,1.41,439994.56,0.0,0.0,1.42,1.414,1.436,466965.72,632272.74,876003.05,0.35
2020-12-09,1.43,1.44,1.42,1.42,510737.72,0.0,0.0,1.422,1.415,1.433,476062.24,646069.41,880079.68,0.41
2020-12-08,1.41,1.44,1.42,1.41,417181.81,0.01,0.71,1.422,1.418,1.429,499681.48,656687.46,902881.72,0.34
2020-12-07,1.44,1.45,1.41,1.41,491493.97,-0.02,-1.4,1.42,1.422,1.424,659468.79,716166.21,903818.13,0.4
2020-12-04,1.44,1.45,1.43,1.42,475420.53,0.0,0.0,1.416,1.431,1.42,678439.75,763247.54,907862.4,0.38
2020-12-03,1.42,1.44,1.43,1.41,485477.19,0.01,0.7,1.408,1.439,1.414,797579.76,828304.59,904411.56,0.39
2020-12-02,1.4,1.43,1.42,1.4,628833.88,0.01,0.71,1.408,1.443,1.408,816076.58,895914.85,900610.43,0.51
2020-12-01,1.41,1.46,1.41,1.41,1216118.38,0.02,1.44,1.414,1.449,1.402,813693.45,1011656.69,886037.49,0.98
2020-11-30,1.39,1.42,1.39,1.38,586348.75,0.0,0.0,1.424,1.449,1.397,772863.62,1024166.91,843508.9,0.47
2020-11-27,1.43,1.45,1.39,1.36,1071120.62,-0.04,-2.8,1.446,1.457,1.393,848055.32,1130759.3,839980.8,0.86
2020-11-26,1.44,1.47,1.43,1.42,577961.25,-0.02,-1.38,1.47,1.458,1.389,859029.42,1119733.36,824758.88,0.47
2020-11-25,1.47,1.48,1.45,1.45,616918.25,-0.01,-0.69,1.478,1.45,1.383,975753.12,1114089.95,819616.91,0.5
2020-11-24,1.5,1.51,1.46,1.45,1011969.25,-0.04,-2.67,1.484,1.44,1.375,1209619.92,1149075.97,807472.24,0.81
2020-11-23,1.51,1.54,1.5,1.49,962307.25,-0.01,-0.66,1.474,1.426,1.367,1275470.2,1091470.06,775089.18,0.77
2020-11-20,1.46,1.52,1.51,1.46,1125991.12,0.04,2.72,1.468,1.408,1.357,1413463.27,1052477.27,751601.26,0.91
2020-11-19,1.48,1.5,1.47,1.46,1161579.75,-0.01,-0.68,1.446,1.388,1.347,1380437.29,980518.52,722923.73,0.93
2020-11-18,1.41,1.48,1.48,1.41,1786252.25,0.07,4.96,1.422,1.372,1.339,1252426.77,905306.01,689819.4,1.44
2020-11-17,1.45,1.48,1.41,1.4,1341220.62,-0.06,-4.08,1.396,1.355,1.33,1088532.01,760418.3,638313.06,1.08
2020-11-16,1.39,1.47,1.47,1.38,1652272.62,0.07,5.0,1.378,1.345,1.327,907469.91,662850.89,600800.52,1.33
2020-11-13,1.34,1.41,1.4,1.34,960861.19,0.05,3.7,1.348,1.328,1.321,691491.26,549202.3,560911.35,0.77
2020-11-12,1.34,1.35,1.35,1.33,521527.19,0.0,0.0,1.33,1.32,1.32,580599.75,529784.41,551742.22,0.42
2020-11-11,1.32,1.37,1.35,1.31,966778.44,0.03,2.27,1.322,1.315,1.321,558185.24,525143.87,580984.09,0.78
2020-11-10,1.32,1.33,1.32,1.31,435910.12,0.0,0.0,1.314,1.31,1.321,432304.58,465868.51,596121.82,0.35
2020-11-09,1.31,1.33,1.32,1.3,572379.38,0.01,0.76,1.312,1.308,1.323,418231.87,458708.3,685913.77,0.46
2020-11-06,1.31,1.32,1.31,1.3,406403.62,0.0,0.0,1.308,1.306,1.322,406913.34,450725.26,726338.44,0.33
2020-11-05,1.32,1.33,1.31,1.31,409454.66,0.0,0.0,1.31,1.306,1.319,478969.07,465328.95,878520.84,0.33
2020-11-04,1.31,1.32,1.31,1.3,337375.12,0.0,0.0,1.308,1.305,1.319,492102.49,474332.78,868108.3,0.27
2020-11-03,1.3,1.32,1.31,1.3,365546.56,0.01,0.77,1.306,1.305,1.322,499432.44,516207.82,859413.2,0.29
2020-11-02,1.31,1.32,1.3,1.29,515786.72,-0.02,-1.51,1.304,1.309,1.329,499184.74,538750.15,888431.23,0.42
2020-10-30,1.3,1.35,1.32,1.29,766682.31,0.02,1.54,1.304,1.314,1.336,494537.17,572620.39,936035.1,0.62
2020-10-29,1.29,1.3,1.3,1.28,475121.75,0.0,0.0,1.302,1.32,1.344,451688.82,573700.02,956182.21,0.38
2020-10-28,1.3,1.31,1.3,1.29,374024.84,0.0,0.0,1.302,1.327,1.354,456563.07,636824.31,1003154.71,0.3
2020-10-27,1.29,1.31,1.3,1.29,364308.06,0.0,0.0,1.304,1.331,1.367,532983.21,726375.14,1037347.26,0.29
2020-10-26,1.31,1.31,1.3,1.29,492548.91,-0.01,-0.76,1.314,1.338,1.38,578315.56,913119.23,1086389.28,0.4
2020-10-23,1.3,1.33,1.31,1.3,552440.56,0.01,0.77,1.324,1.338,1.392,650703.61,1001951.63,1118309.68,0.44
2020-10-22,1.31,1.32,1.3,1.29,499493.0,-0.01,-0.76,1.338,1.331,1.405,695711.22,1291712.72,1152810.43,0.4
2020-10-21,1.34,1.35,1.31,1.3,756125.5,-0.04,-2.96,1.352,1.332,1.417,817085.55,1261883.82,1190171.76,0.61
2020-10-20,1.34,1.35,1.35,1.33,590969.81,0.0,0.0,1.358,1.339,1.431,919767.07,1202618.57,1234204.61,0.48
2020-10-19,1.38,1.39,1.35,1.34,854489.19,-0.03,-2.17,1.362,1.349,1.44,1247922.91,1238112.32,1321122.66,0.69
2020-10-16,1.36,1.39,1.38,1.36,777478.62,0.01,0.73,1.352,1.357,1.452,1353199.65,1299449.8,1549914.27,0.63
2020-10-15,1.35,1.4,1.37,1.33,1106364.62,0.03,2.24,1.324,1.367,1.471,1887714.22,1338664.4,1886595.62,0.89
2020-10-14,1.35,1.37,1.34,1.32,1269533.12,-0.03,-2.19,1.312,1.381,1.484,1706682.1,1369485.11,2088838.31,1.02
2020-10-13,1.37,1.37,1.37,1.32,2231749.0,0.07,5.38,1.32,1.402,1.494,1485470.08,1348319.39,2115938.23,1.8
2020-10-12,1.26,1.3,1.3,1.26,1380872.88,0.06,4.84,1.336,1.422,1.503,1228301.73,1259659.33,2095804.27,1.11
2020-10-09,1.24,1.31,1.24,1.24,3450051.5,-0.07,-5.34,1.362,1.446,1.516,1245699.95,1234667.74,2163487.9,2.78
2020-09-30,1.31,1.31,1.31,1.31,201204.0,-0.07,-5.07,1.41,1.478,1.531,789614.57,1013908.14,2071034.93,0.16
2020-09-29,1.38,1.38,1.38,1.38,163473.0,-0.07,-4.83,1.45,1.502,1.542,1032288.12,1118459.69,2115059.29,0.13
2020-09-25,1.44,1.47,1.45,1.43,945907.25,0.02,1.4,1.484,1.522,1.548,1211168.7,1265790.65,2166954.89,0.76
2020-09-24,1.47,1.48,1.43,1.42,1467864.0,-0.05,-3.38,1.508,1.531,1.551,1291016.93,1404133.0,2183277.52,1.18
2020-09-23,1.51,1.52,1.48,1.48,1169624.62,-0.03,-1.99,1.53,1.546,1.554,1223635.53,1800378.75,2169147.07,0.94
2020-09-22,1.53,1.54,1.51,1.5,1414571.75,-0.04,-2.58,1.546,1.574,1.554,1238201.7,2434526.84,2189450.52,1.14
2020-09-21,1.56,1.57,1.55,1.54,1057875.88,-0.02,-1.27,1.554,1.587,1.553,1204631.25,2808191.51,2237224.22,0.85
2020-09-18,1.54,1.58,1.57,1.53,1345148.38,0.03,1.95,1.56,1.585,1.552,1320412.6,2883557.08,2259687.68,1.08
2020-09-17,1.55,1.56,1.54,1.53,1130957.0,-0.02,-1.28,1.554,1.583,1.55,1517249.07,2931949.21,2272195.48,0.91
2020-09-16,1.55,1.58,1.56,1.53,1242455.5,0.01,0.65,1.562,1.586,1.55,2377121.97,3092308.06,2349986.54,1.0
2020-09-15,1.57,1.57,1.55,1.53,1246719.5,-0.03,-1.9,1.602,1.584,1.552,3630851.97,3128161.72,2511338.99,1.0
2020-09-14,1.55,1.59,1.58,1.54,1636782.62,0.04,2.6,1.62,1.582,1.551,4411751.77,3111658.89,2615636.99,1.32
2020-09-11,1.52,1.57,1.54,1.51,2329330.75,-0.04,-2.53,1.61,1.574,1.547,4446701.55,3068119.12,2714905.32,1.87
2020-09-10,1.74,1.74,1.58,1.58,5430321.5,-0.18,-10.23,1.612,1.571,1.546,4346649.35,2962422.05,2952944.11,4.37
2020-09-09,1.61,1.8,1.76,1.59,7511105.5,0.12,7.32,1.61,1.562,1.545,3807494.15,2537915.39,2829761.75,6.04
2020-09-08,1.52,1.68,1.64,1.51,5151218.5,0.11,7.19,1.566,1.534,1.527,2625471.47,1944374.2,2548284.56,4.15
2020-09-07,1.53,1.56,1.53,1.52,1811531.5,-0.02,-1.29,1.544,1.518,1.514,1811566.0,1666256.92,2398693.22,1.46
2020-09-04,1.54,1.56,1.55,1.51,1829069.75,-0.02,-1.27,1.538,1.519,1.507,1689536.7,1635818.29,2384497.76,1.47
2020-09-03,1.53,1.63,1.57,1.52,2734545.5,0.03,1.95,1.53,1.517,1.498,1578194.75,1612441.75,2371524.98,2.2
2020-09-02,1.52,1.55,1.54,1.5,1600992.12,0.01,0.65,1.514,1.513,1.49,1268336.62,1607665.02,2349909.99,1.29
2020-09-01,1.5,1.53,1.53,1.49,1081691.12,0.03,2.0,1.502,1.519,1.481,1263276.92,1894516.26,2326721.97,0.87
2020-08-31,1.52,1.55,1.5,1.5,1201385.0,-0.01,-0.66,1.492,1.519,1.473,1520947.85,2119615.1,2317463.7,0.97
2020-08-28,1.48,1.53,1.51,1.47,1272360.0,0.02,1.34,1.5,1.519,1.467,1582099.87,2361691.53,2324699.68,1.02
2020-08-27,1.48,1.51,1.49,1.47,1185254.88,0.01,0.68,1.504,1.521,1.459,1646688.75,2943466.18,2332984.69,0.95
2020-08-26,1.48,1.52,1.48,1.46,1575693.62,0.0,0.0,1.512,1.527,1.453,1946993.42,3121608.11,2387492.25,1.27
2020-08-25,1.54,1.55,1.48,1.47,2370045.75,-0.06,-3.9,1.536,1.52,1.446,2525755.6,3152194.91,2353925.93,1.91
2020-08-24,1.53,1.57,1.54,1.51,1507145.12,0.01,0.65,1.546,1.51,1.438,2718282.35,3131129.51,2277087.72,1.21
2020-08-21,1.53,1.57,1.53,1.51,1595304.38,0.0,0.0,1.538,1.495,1.426,3141283.18,3133177.23,2257785.38,1.28
2020-08-20,1.57,1.6,1.53,1.52,2686778.25,-0.07,-4.38,1.538,1.479,1.415,4240243.6,3130608.21,2234819.94,2.16
2020-08-19,1.52,1.65,1.6,1.51,4469504.5,0.07,4.58,1.542,1.466,1.406,4296222.8,3092154.96,2158420.9,3.6
2020-08-18,1.5,1.59,1.53,1.48,3332679.5,0.03,2.0,1.504,1.443,1.394,3778634.22,2758927.67,1998486.33,2.68
2020-08-17,1.5,1.52,1.5,1.45,3622149.25,-0.03,-1.96,1.474,1.426,1.385,3543976.67,2515312.31,1878609.55,2.92
2020-08-14,1.56,1.69,1.53,1.52,7090106.5,-0.02,-1.29,1.452,1.414,1.378,3125071.27,2287707.84,1774750.27,5.71
2020-08-13,1.41,1.55,1.55,1.4,2966674.25,0.14,9.93,1.42,1.397,1.367,2020972.82,1722503.2,1480793.05,2.39
2020-08-12,1.37,1.42,1.41,1.36,1881561.62,0.03,2.17,1.39,1.379,1.356,1888087.12,1653376.38,1418746.49,1.51
2020-08-11,1.39,1.43,1.38,1.38,2159391.75,-0.01,-0.72,1.382,1.371,1.354,1739221.12,1555656.94,1413549.9,1.74
2020-08-10,1.37,1.4,1.39,1.36,1527622.25,0.02,1.46,1.378,1.365,1.357,1486647.94,1423045.94,1426557.73,1.23
2020-08-07,1.39,1.4,1.37,1.35,1569614.25,-0.03,-2.14,1.376,1.357,1.358,1450344.41,1382393.54,1449618.55,1.26
2020-08-06,1.38,1.42,1.4,1.36,2302245.75,0.03,2.19,1.374,1.351,1.36,1424033.58,1339031.66,1481278.41,1.85
2020-08-05,1.36,1.38,1.37,1.35,1137231.62,0.01,0.73,1.368,1.345,1.362,1418665.63,1224686.84,1536206.86,0.92
2020-08-04,1.38,1.38,1.36,1.36,896525.81,-0.02,-1.45,1.36,1.344,1.363,1372092.76,1238044.99,1616413.38,0.72
2020-08-03,1.36,1.39,1.38,1.35,1346104.62,0.02,1.47,1.352,1.344,1.363,1359443.94,1241906.8,1718078.47,1.08
2020-07-31,1.36,1.37,1.36,1.34,1438060.12,-0.01,-0.73,1.338,1.342,1.364,1314442.66,1261792.7,1809097.44,1.16
2020-07-30,1.34,1.39,1.37,1.33,2275406.0,0.04,3.01,1.328,1.337,1.362,1254029.74,1239082.89,1857157.62,1.83
2020-07-29,1.32,1.34,1.33,1.3,904367.25,0.01,0.76,1.322,1.333,1.358,1030708.04,1184116.6,1825096.11,0.73
2020-07-28,1.32,1.34,1.32,1.31,833281.69,0.01,0.76,1.328,1.337,1.354,1103997.21,1271442.85,1819186.22,0.67
2020-07-27,1.31,1.34,1.31,1.3,1121098.25,0.0,0.0,1.336,1.348,1.351,1124369.66,1430069.53,1818870.18,0.9
2020-07-24,1.34,1.35,1.31,1.3,1135995.5,-0.03,-2.24,1.346,1.359,1.347,1209142.74,1516843.56,1789412.24,0.91
2020-07-23,1.34,1.36,1.34,1.32,1158797.5,-0.02,-1.47,1.346,1.368,1.344,1224136.04,1623525.16,1761292.2,0.93
2020-07-22,1.35,1.38,1.36,1.34,1270813.12,0.0,0.0,1.344,1.378,1.34,1337525.16,1847726.88,1738067.57,1.02
2020-07-21,1.37,1.38,1.36,1.34,935143.94,0.0,0.0,1.346,1.382,1.336,1438888.49,1994781.77,1711710.6,0.75
2020-07-20,1.32,1.37,1.36,1.31,1544963.62,0.05,3.82,1.36,1.382,1.333,1735769.4,2194250.15,1722698.84,1.24
2020-07-17,1.33,1.34,1.31,1.3,1210962.0,-0.02,-1.5,1.372,1.385,1.33,1824544.37,2356402.19,1732772.18,0.97
2020-07-16,1.37,1.39,1.33,1.32,1725743.12,-0.04,-2.92,1.39,1.386,1.329,2022914.27,2475232.36,1718847.26,1.39
2020-07-15,1.43,1.43,1.37,1.37,1777629.75,-0.06,-4.2,1.412,1.382,1.327,2357928.6,2466075.63,1697494.09,1.43
2020-07-14,1.42,1.46,1.43,1.38,2419548.5,0.01,0.7,1.418,1.37,1.322,2550675.05,2366929.58,1673130.65,1.95
2020-07-13,1.4,1.43,1.42,1.39,1988838.5,0.02,1.43,1.404,1.353,1.313,2652730.9,2207670.83,1639995.46,1.6
2020-07-10,1.42,1.45,1.4,1.39,2202811.5,-0.04,-2.78,1.398,1.335,1.307,2888260.0,2061980.93,1724670.7,1.77
2020-07-09,1.4,1.48,1.44,1.38,3400814.75,0.04,2.86,1.382,1.32,1.298,2927550.45,1899059.25,1635183.48,2.74
2020-07-08,1.36,1.42,1.4,1.35,2741362.0,0.04,2.94,1.352,1.302,1.286,2574222.65,1628408.25,1480570.79,2.21
2020-07-07,1.41,1.43,1.36,1.36,2929827.75,-0.03,-2.16,1.322,1.289,1.277,2183184.11,1428639.43,1366187.49,2.36
2020-07-06,1.33,1.4,1.39,1.32,3166484.0,0.07,5.3,1.302,1.283,1.269,1762610.76,1251147.53,1245413.28,2.55
2020-07-03,1.29,1.36,1.32,1.28,2399263.75,0.03,2.33,1.272,1.275,1.26,1235701.86,1109142.18,1120359.08,1.93
2020-07-02,1.25,1.3,1.29,1.24,1634175.75,0.04,3.2,1.258,1.271,1.255,870568.05,962462.16,1029761.01,1.32
2020-07-01,1.26,1.26,1.25,1.24,786169.31,-0.01,-0.79,1.252,1.271,1.252,682593.85,928912.56,981652.89,0.63
2020-06-30,1.24,1.28,1.26,1.24,826961.0,0.02,1.61,1.256,1.273,1.252,674094.75,979331.72,997259.66,0.67
2020-06-29,1.24,1.25,1.24,1.23,531939.5,-0.01,-0.8,1.264,1.273,1.249,739684.3,1072320.09,972601.82,0.43
2020-06-24,1.26,1.27,1.25,1.24,573594.69,-0.01,-0.79,1.278,1.279,1.248,982582.5,1387360.47,966873.2,0.46
2020-06-23,1.27,1.28,1.26,1.25,694304.75,-0.01,-0.79,1.284,1.275,1.246,1054356.27,1371307.7,960779.78,0.56
2020-06-22,1.29,1.3,1.27,1.27,743673.81,-0.03,-2.31,1.29,1.27,1.243,1175231.27,1332733.32,952267.12,0.6
2020-06-19,1.3,1.31,1.3,1.28,1154908.75,-0.01,-0.76,1.29,1.264,1.24,1284568.69,1303735.54,947854.6,0.93
2020-06-18,1.28,1.33,1.31,1.27,1746430.5,0.03,2.34,1.282,1.255,1.234,1404955.89,1239679.04,921744.62,1.41
2020-06-17,1.29,1.31,1.28,1.28,932463.56,-0.01,-0.78,1.28,1.245,1.228,1792138.44,1131575.99,874802.72,0.75
2020-06-16,1.28,1.32,1.29,1.26,1298679.75,0.02,1.57,1.266,1.239,1.225,1688259.13,1097059.86,864305.54,1.05
2020-06-15,1.26,1.32,1.27,1.25,1290360.88,0.01,0.79,1.25,1.233,1.222,1490235.37,1034393.21,816813.59,1.04
2020-06-12,1.25,1.29,1.26,1.25,1756844.75,-0.04,-3.08,1.238,1.23,1.219,1322902.39,1015187.6,785453.94,1.41
2020-06-11,1.21,1.33,1.3,1.21,3682343.25,0.09,7.44,1.228,1.225,1.217,1074402.19,872883.55,714618.51,2.96
2020-06-10,1.21,1.22,1.21,1.2,413067.03,0.0,0.0,1.21,1.216,1.213,471013.54,546385.93,558286.43,0.33
2020-06-09,1.21,1.22,1.21,1.2,308560.94,0.0,0.0,1.212,1.216,1.215,505860.58,550251.85,557783.94,0.25
2020-06-08,1.22,1.22,1.21,1.21,453696.0,0.0,0.0,1.216,1.216,1.217,578551.06,571800.93,568721.49,0.37
2020-06-05,1.21,1.22,1.21,1.2,514343.72,0.0,0.0,1.222,1.216,1.22,707472.81,591973.66,563762.33,0.41
2020-06-04,1.23,1.23,1.21,1.2,665400.0,-0.01,-0.82,1.222,1.213,1.223,671364.91,603810.2,564624.65,0.54
2020-06-03,1.23,1.24,1.22,1.22,587302.25,-0.01,-0.81,1.222,1.211,1.226,621758.33,618029.45,560580.27,0.47
2020-06-02,1.23,1.24,1.23,1.22,672013.31,-0.01,-0.81,1.22,1.21,1.229,594643.12,631551.23,561476.84,0.54
2020-06-01,1.21,1.25,1.24,1.21,1098304.75,0.03,2.48,1.216,1.21,1.23,565050.79,599233.97,571562.23,0.88
2020-05-29,1.21,1.22,1.21,1.2,333804.22,0.0,0.0,1.21,1.208,1.229,476474.52,555720.29,551727.13,0.27
2020-05-28,1.21,1.22,1.21,1.2,417367.12,0.0,0.0,1.204,1.209,1.23,536255.5,556353.47,593264.47,0.34
2020-05-27,1.21,1.22,1.21,1.2,451726.19,0.0,0.0,1.2,1.21,1.232,614300.56,570186.92,613133.56,0.36
2020-05-26,1.21,1.22,1.21,1.2,524051.69,0.0,0.0,1.2,1.213,1.235,668459.34,565316.04,615270.25,0.42
2020-05-25,1.18,1.21,1.21,1.18,655423.38,0.03,2.54,1.204,1.218,1.239,633417.14,565642.06,613949.12,0.53
2020-05-22,1.18,1.19,1.18,1.17,632709.12,-0.01,-0.84,1.206,1.224,1.243,634966.06,535551.0,608676.45,0.51
2020-05-21,1.21,1.21,1.19,1.18,807592.44,-0.02,-1.65,1.214,1.233,1.249,576451.43,525439.1,605975.38,0.65
2020-05-20,1.22,1.23,1.21,1.18,722520.06,-0.02,-1.63,1.22,1.24,1.254,526073.28,503131.09,590088.28,0.58
2020-05-19,1.23,1.24,1.23,1.22,348840.72,0.01,0.82,1.226,1.247,1.259,462172.73,491402.46,583460.65,0.28
2020-05-18,1.22,1.25,1.22,1.21,663167.94,0.0,0.0,1.232,1.25,1.263,497866.98,543890.48,618891.93,0.53
2020-05-15,1.22,1.23,1.22,1.21,340136.0,0.0,0.0,1.242,1.25,1.267,436135.94,547733.98,611736.13,0.27
2020-05-14,1.24,1.24,1.22,1.22,555701.69,-0.02,-1.61,1.252,1.25,1.271,474426.76,630175.48,617682.89,0.45
2020-05-13,1.25,1.25,1.24,1.24,403017.31,-0.02,-1.59,1.26,1.253,1.274,480188.9,656080.19,613468.43,0.32
2020-05-12,1.26,1.27,1.26,1.24,527311.94,-0.01,-0.79,1.268,1.257,1.278,520632.19,665224.47,633819.71,0.42
2020-05-11,1.27,1.28,1.27,1.26,354512.75,0.0,0.0,1.268,1.26,1.282,589913.99,662256.19,653175.62,0.29
2020-05-08,1.27,1.28,1.27,1.26,531590.12,0.01,0.79,1.258,1.262,1.286,659332.01,681801.91,696912.49,0.43
2020-05-07,1.28,1.28,1.26,1.25,584512.38,-0.02,-1.56,1.248,1.264,1.289,785924.19,686511.66,714046.29,0.47
2020-05-06,1.25,1.28,1.28,1.24,605233.75,0.02,1.59,1.246,1.268,1.291,831971.48,677045.48,719880.33,0.49
2020-04-30,1.23,1.27,1.26,1.22,873720.94,0.04,3.28,1.246,1.27,1.294,809816.75,675518.84,740309.72,0.7
2020-04-29,1.22,1.25,1.22,1.21,701602.88,0.0,0.0,1.252,1.275,1.296,734598.39,693893.37,720985.95,0.56
2020-04-28,1.25,1.26,1.22,1.16,1164551.0,-0.03,-2.4,1.266,1.283,1.3,704271.8,675738.28,710591.54,0.94
2020-04-27,1.28,1.29,1.25,1.25,814748.81,-0.03,-2.34,1.28,1.291,1.303,587099.12,605190.31,691441.48,0.66
2020-04-24,1.29,1.3,1.28,1.28,494460.12,-0.01,-0.78,1.29,1.295,1.307,522119.48,570856.67,677416.29,0.4
2020-04-23,1.3,1.3,1.29,1.29,497629.12,0.0,0.0,1.294,1.298,1.309,541220.93,602414.95,681895.99,0.4
2020-04-22,1.28,1.3,1.29,1.28,549969.94,0.0,0.0,1.298,1.303,1.311,653188.36,644095.06,706017.41,0.44
2020-04-21,1.3,1.3,1.29,1.28,578687.62,-0.01,-0.77,1.3,1.309,1.313,647204.77,712023.08,714017.25,0.47
2020-04-20,1.29,1.31,1.3,1.29,489850.59,0.0,0.0,1.302,1.313,1.313,623281.49,741580.92,726685.57,0.39
2020-04-17,1.31,1.31,1.3,1.29,589967.38,-0.01,-0.76,1.3,1.314,1.315,619593.85,762715.18,749836.38,0.47
2020-04-16,1.29,1.33,1.31,1.28,1057466.25,0.01,0.77,1.302,1.317,1.316,663608.98,805100.59,775858.48,0.85
2020-04-15,1.31,1.31,1.3,1.29,520052.0,0.0,0.0,1.308,1.316,1.317,635001.76,748078.53,767404.75,0.42
2020-04-14,1.3,1.31,1.3,1.29,459071.22,0.01,0.78,1.318,1.316,1.32,776841.39,745444.81,787736.3,0.37
2020-04-13,1.31,1.31,1.29,1.29,471412.41,-0.02,-1.53,1.324,1.315,1.323,859880.36,777692.66,820914.29,0.38
2020-04-10,1.34,1.34,1.31,1.3,810043.0,-0.03,-2.24,1.328,1.318,1.328,905836.51,783975.91,858062.24,0.65
2020-04-09,1.35,1.35,1.34,1.33,914430.19,-0.01,-0.74,1.332,1.319,1.333,946592.21,761377.03,866709.97,0.74
2020-04-08,1.33,1.37,1.35,1.32,1229250.12,0.02,1.5,1.324,1.319,1.338,861155.29,767939.76,881901.47,0.99
2020-04-07,1.33,1.34,1.33,1.32,874266.06,0.02,1.53,1.314,1.316,1.343,714048.22,716011.41,887544.67,0.7
2020-04-03,1.34,1.34,1.31,1.3,701193.19,-0.02,-1.5,1.306,1.312,1.348,695504.96,711790.22,937085.2,0.56
2020-04-02,1.29,1.33,1.33,1.28,1013821.5,0.03,2.31,1.308,1.315,1.358,662115.31,736957.57,970862.87,0.82
2020-04-01,1.29,1.31,1.3,1.29,487245.56,0.0,0.0,1.306,1.314,1.368,576161.85,746616.37,1017442.74,0.39
2020-03-31,1.31,1.31,1.3,1.29,493714.81,0.01,0.78,1.314,1.317,1.378,674724.24,786730.97,1079349.58,0.4
2020-03-30,1.31,1.31,1.29,1.28,781549.75,-0.03,-2.27,1.318,1.323,1.389,717974.6,830027.79,1172946.69,0.63
2020-03-27,1.33,1.34,1.32,1.32,534244.94,0.0,0.0,1.318,1.33,1.401,728075.47,864135.92,1216407.76,0.43
2020-03-26,1.33,1.34,1.32,1.32,584054.19,-0.02,-1.49,1.322,1.337,1.409,811799.82,932148.56,1306416.52,0.47
2020-03-25,1.34,1.35,1.34,1.32,980057.5,0.02,1.51,1.322,1.346,1.421,917070.89,972042.9,1446564.56,0.79
